,Unnamed: 0,region,location,location_link,name,link,rating,rating_num,latitude,longitude,cooking,service,price_quality,environment,excellence_cert,address,price,families,couples,alone,business,friends,mar_may,jun_aug,sep_nov,dec_feb,excellent,very_good,good,bad,very_bad,Italian,first_foreign_new,second_foreign_new,excellent_p,very_good_p,good_p,bad_p,very_p,families_p,couples_p,alone_p,business_p,friends_p,mar_may_p,jun_aug_p,sep_nov_p,dec_feb_p
305,71,-1,-1,-1,-1,-1,4.0,202.0,50.880928000000004,4.6988080000000005,4.0,4.0,4.0,3.5,1,-1,-1,25.0,58.0,2.0,4.0,70.0,41.0,59.0,54.0,48.0,65.0,91.0,23.0,18.0,5.0,,,,0.321782178217822,0.450495049504951,0.113861386138614,0.0891089108910891,0.0247524752475248,0.12376237623762401,0.287128712871287,0.0099009900990099,0.0198019801980198,0.346534653465347,0.202970297029703,0.292079207920792,0.267326732673267,0.237623762376238
306,321,-1,-1,-1,-1,-1,3.0,172.0,50.847054,4.695231,3.0,3.5,3.0,3.5,0,-1,-1,67.0,36.0,1.0,13.0,43.0,35.0,54.0,49.0,34.0,16.0,54.0,57.0,28.0,17.0,,,,0.0930232558139535,0.313953488372093,0.33139534883720895,0.162790697674419,0.0988372093023256,0.38953488372093,0.209302325581395,0.0058139534883720895,0.0755813953488372,0.25,0.20348837209302303,0.313953488372093,0.28488372093023306,0.19767441860465101
307,87,-1,-1,-1,-1,-1,4.5,54.0,50.878506,4.703311,4.5,4.0,4.0,3.5,1,-1,-1,6.0,14.0,12.0,0.0,19.0,13.0,24.0,7.0,10.0,28.0,23.0,0.0,3.0,0.0,,,,0.5185185185185179,0.42592592592592604,0.0,0.0555555555555556,0.0,0.111111111111111,0.25925925925925897,0.222222222222222,0.0,0.351851851851852,0.24074074074074103,0.444444444444444,0.12962962962963,0.185185185185185
308,92,-1,-1,-1,-1,-1,4.0,204.0,50.880584999999996,4.699662,3.5,3.5,3.5,4.0,0,-1,-1,25.0,69.0,5.0,4.0,58.0,46.0,63.0,56.0,39.0,62.0,94.0,17.0,20.0,11.0,,,,0.303921568627451,0.46078431372548995,0.0833333333333333,0.0980392156862745,0.053921568627451,0.12254901960784301,0.33823529411764697,0.0245098039215686,0.0196078431372549,0.28431372549019607,0.22549019607843104,0.308823529411765,0.27450980392156893,0.191176470588235
309,218,-1,-1,-1,-1,-1,4.5,9.0,50.880219,4.7055,,,,,0,-1,-1,1.0,2.0,2.0,0.0,4.0,1.0,2.0,5.0,1.0,4.0,4.0,1.0,0.0,0.0,,,,0.444444444444444,0.444444444444444,0.111111111111111,0.0,0.0,0.111111111111111,0.222222222222222,0.222222222222222,0.0,0.444444444444444,0.111111111111111,0.222222222222222,0.555555555555556,0.111111111111111
310,325,-1,-1,-1,-1,-1,5.0,1.0,50.87981,4.70017,,,,,0,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,131,-1,-1,-1,-1,-1,4.0,31.0,50.868279,4.698811,4.5,4.0,4.0,,0,-1,-1,6.0,18.0,0.0,0.0,5.0,9.0,13.0,2.0,7.0,10.0,17.0,3.0,1.0,0.0,,,,0.32258064516129,0.548387096774194,0.0967741935483871,0.032258064516129,0.0,0.193548387096774,0.580645161290323,0.0,0.0,0.161290322580645,0.29032258064516103,0.419354838709677,0.0645161290322581,0.22580645161290303
312,329,-1,-1,-1,-1,-1,4.0,2.0,50.879311,4.7009300000000005,,,,,0,-1,-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5
313,228,-1,-1,-1,-1,-1,3.5,42.0,50.878269,4.70223,4.0,3.5,4.0,3.5,0,-1,-1,3.0,18.0,1.0,1.0,15.0,12.0,12.0,16.0,2.0,10.0,20.0,5.0,3.0,4.0,,,,0.23809523809523803,0.47619047619047605,0.11904761904761901,0.0714285714285714,0.0952380952380952,0.0714285714285714,0.42857142857142894,0.0238095238095238,0.0238095238095238,0.3571428571428571,0.28571428571428603,0.28571428571428603,0.38095238095238104,0.0476190476190476
314,124,-1,-1,-1,-1,-1,4.0,35.0,50.88361,4.71994,4.5,4.0,5.0,,0,-1,-1,5.0,19.0,2.0,2.0,7.0,6.0,8.0,15.0,6.0,9.0,20.0,6.0,0.0,0.0,,,,0.25714285714285695,0.5714285714285711,0.17142857142857096,0.0,0.0,0.14285714285714302,0.5428571428571429,0.0571428571428571,0.0571428571428571,0.2,0.17142857142857096,0.22857142857142898,0.42857142857142894,0.17142857142857096
315,387,-1,-1,-1,-1,-1,,,50.87936,4.69835,,,,,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,8,-1,-1,-1,-1,-1,4.5,299.0,50.861042,4.686299,4.0,4.0,4.0,4.5,1,-1,-1,16.0,23.0,2.0,10.0,21.0,13.0,18.0,30.0,16.0,48.0,19.0,5.0,4.0,1.0,,,,0.160535117056856,0.0635451505016722,0.0167224080267559,0.0133779264214047,0.00334448160535117,0.0535117056856187,0.0769230769230769,0.00668896321070234,0.0334448160535117,0.0702341137123746,0.0434782608695652,0.0602006688963211,0.10033444816053501,0.0535117056856187
317,362,-1,-1,-1,-1,-1,2.5,3.0,50.877159000000006,4.70406,,,,,0,-1,-1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,0.0,0.33333333333333304,0.33333333333333304,0.0,0.33333333333333304,0.33333333333333304,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.33333333333333304
318,171,-1,-1,-1,-1,-1,4.0,55.0,50.878468,4.705881,4.0,4.0,3.5,3.5,0,-1,-1,8.0,22.0,1.0,6.0,11.0,19.0,14.0,8.0,14.0,19.0,22.0,3.0,7.0,4.0,,,,0.34545454545454496,0.4,0.0545454545454545,0.12727272727272698,0.0727272727272727,0.14545454545454503,0.4,0.0181818181818182,0.10909090909090899,0.2,0.34545454545454496,0.25454545454545496,0.14545454545454503,0.25454545454545496
319,379,-1,-1,-1,-1,-1,2.5,21.0,50.881611,4.71425,2.5,3.0,2.5,,0,-1,-1,4.0,5.0,2.0,1.0,6.0,6.0,4.0,6.0,5.0,0.0,6.0,5.0,3.0,7.0,,,,0.0,0.28571428571428603,0.23809523809523803,0.14285714285714302,0.33333333333333304,0.19047619047619,0.23809523809523803,0.0952380952380952,0.0476190476190476,0.28571428571428603,0.28571428571428603,0.19047619047619,0.28571428571428603,0.23809523809523803
320,183,-1,-1,-1,-1,-1,3.5,82.0,50.879131,4.700826,3.5,3.5,3.5,4.0,0,-1,-1,10.0,33.0,3.0,3.0,28.0,16.0,25.0,20.0,21.0,22.0,31.0,10.0,10.0,9.0,,,,0.26829268292682895,0.378048780487805,0.12195121951219501,0.12195121951219501,0.109756097560976,0.12195121951219501,0.402439024390244,0.0365853658536585,0.0365853658536585,0.34146341463414603,0.195121951219512,0.304878048780488,0.24390243902439002,0.25609756097561
321,140,-1,-1,-1,-1,-1,4.0,77.0,50.879684000000005,4.698486,3.5,4.0,3.5,,0,-1,-1,22.0,22.0,1.0,4.0,25.0,24.0,27.0,12.0,14.0,27.0,27.0,14.0,1.0,8.0,,,,0.35064935064935104,0.35064935064935104,0.18181818181818202,0.012987012987013,0.103896103896104,0.28571428571428603,0.28571428571428603,0.012987012987013,0.051948051948052,0.324675324675325,0.311688311688312,0.35064935064935104,0.155844155844156,0.18181818181818202
322,163,-1,-1,-1,-1,-1,4.0,50.0,50.87838,4.70059,4.5,3.5,4.0,4.0,0,-1,-1,3.0,14.0,0.0,3.0,27.0,14.0,14.0,12.0,10.0,10.0,28.0,7.0,4.0,1.0,,,,0.2,0.56,0.14,0.08,0.02,0.06,0.28,0.0,0.06,0.54,0.28,0.28,0.24,0.2
323,355,-1,-1,-1,-1,-1,3.0,2.0,50.867939,4.697690000000001,,,,,0,-1,-1,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0
324,270,-1,-1,-1,-1,-1,5.0,3.0,50.877410999999995,4.7003699999999995,,,,,0,-1,-1,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.33333333333333304,0.0,0.666666666666667,0.33333333333333304,0.0
325,273,-1,-1,-1,-1,-1,4.0,22.0,50.878426,4.705733,4.0,4.5,4.0,,0,-1,-1,4.0,6.0,1.0,0.0,8.0,1.0,10.0,4.0,7.0,11.0,5.0,1.0,2.0,3.0,,,,0.5,0.22727272727272702,0.0454545454545455,0.0909090909090909,0.136363636363636,0.18181818181818202,0.272727272727273,0.0454545454545455,0.0,0.36363636363636404,0.0454545454545455,0.45454545454545503,0.18181818181818202,0.31818181818181795
326,268,-1,-1,-1,-1,-1,5.0,3.0,50.880814,4.708981,,,,,0,-1,-1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.33333333333333304,0.0,0.0,1.0,0.0
327,73,-1,-1,-1,-1,-1,4.5,45.0,50.880478000000004,4.700242,4.5,4.5,5.0,,0,-1,-1,0.0,14.0,2.0,1.0,25.0,14.0,18.0,11.0,2.0,35.0,6.0,2.0,1.0,1.0,,,,0.7777777777777779,0.133333333333333,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.0,0.311111111111111,0.0444444444444444,0.0222222222222222,0.555555555555556,0.311111111111111,0.4,0.24444444444444396,0.0444444444444444
328,381,-1,-1,-1,-1,-1,2.0,56.0,50.879211,4.700568,2.5,2.5,2.5,,0,-1,-1,10.0,16.0,4.0,3.0,18.0,15.0,19.0,13.0,9.0,2.0,8.0,11.0,6.0,29.0,,,,0.0357142857142857,0.14285714285714302,0.196428571428571,0.107142857142857,0.5178571428571429,0.178571428571429,0.28571428571428603,0.0714285714285714,0.0535714285714286,0.32142857142857106,0.267857142857143,0.33928571428571397,0.23214285714285698,0.160714285714286
329,24,-1,-1,-1,-1,-1,4.0,156.0,50.878357,4.703435,4.0,4.0,4.0,4.0,1,-1,-1,33.0,46.0,11.0,6.0,48.0,35.0,41.0,44.0,36.0,56.0,72.0,22.0,4.0,2.0,,,,0.35897435897435903,0.46153846153846206,0.141025641025641,0.0256410256410256,0.0128205128205128,0.211538461538462,0.294871794871795,0.0705128205128205,0.0384615384615385,0.307692307692308,0.22435897435897398,0.262820512820513,0.282051282051282,0.23076923076923103
330,287,-1,-1,-1,-1,-1,4.0,7.0,50.879391,4.68891,,,,,0,-1,-1,5.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,,,,0.42857142857142894,0.42857142857142894,0.0,0.0,0.14285714285714302,0.7142857142857142,0.0,0.14285714285714302,0.0,0.0,0.28571428571428603,0.0,0.42857142857142894,0.28571428571428603
331,7,-1,-1,-1,-1,-1,4.5,128.0,50.87838,4.70095,4.5,4.5,4.5,4.0,1,-1,-1,22.0,50.0,8.0,11.0,29.0,47.0,36.0,22.0,23.0,78.0,40.0,5.0,5.0,0.0,,,,0.609375,0.3125,0.0390625,0.0390625,0.0,0.171875,0.390625,0.0625,0.0859375,0.2265625,0.3671875,0.28125,0.171875,0.1796875
332,146,-1,-1,-1,-1,-1,3.5,117.0,50.878643,4.702443,4.0,3.5,3.5,3.5,0,-1,-1,19.0,44.0,3.0,13.0,27.0,28.0,12.0,47.0,30.0,30.0,46.0,20.0,12.0,9.0,,,,0.25641025641025605,0.393162393162393,0.170940170940171,0.102564102564103,0.0769230769230769,0.16239316239316198,0.376068376068376,0.0256410256410256,0.111111111111111,0.23076923076923103,0.239316239316239,0.102564102564103,0.40170940170940206,0.25641025641025605
333,296,-1,-1,-1,-1,-1,3.5,10.0,50.878567,4.703219,3.5,3.5,4.0,,0,-1,-1,0.0,4.0,1.0,0.0,4.0,0.0,4.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0,,,,0.4,0.3,0.1,0.0,0.2,0.0,0.4,0.1,0.0,0.4,0.0,0.4,0.4,0.2
334,85,-1,-1,-1,-1,-1,4.0,98.0,50.878368,4.69913,4.5,4.0,4.0,4.0,0,-1,-1,8.0,41.0,2.0,8.0,28.0,23.0,22.0,27.0,26.0,22.0,59.0,12.0,5.0,0.0,,,,0.224489795918367,0.6020408163265311,0.12244897959183698,0.0510204081632653,0.0,0.0816326530612245,0.418367346938776,0.0204081632653061,0.0816326530612245,0.28571428571428603,0.23469387755101997,0.224489795918367,0.27551020408163296,0.26530612244898005
335,11,-1,-1,-1,-1,-1,4.5,228.0,50.875622,4.708464,4.0,4.5,4.0,4.5,0,-1,-1,31.0,86.0,5.0,15.0,68.0,63.0,74.0,39.0,52.0,119.0,77.0,18.0,11.0,3.0,,,,0.5219298245614029,0.33771929824561403,0.0789473684210526,0.0482456140350877,0.0131578947368421,0.13596491228070198,0.37719298245613997,0.0219298245614035,0.0657894736842105,0.29824561403508804,0.27631578947368396,0.32456140350877194,0.171052631578947,0.228070175438596
336,78,-1,-1,-1,-1,-1,4.0,94.0,50.879089,4.706207,4.0,4.0,3.5,,1,-1,-1,14.0,35.0,11.0,5.0,23.0,45.0,18.0,21.0,10.0,41.0,37.0,8.0,3.0,5.0,,,,0.436170212765957,0.39361702127659604,0.0851063829787234,0.0319148936170213,0.0531914893617021,0.14893617021276598,0.372340425531915,0.11702127659574499,0.0531914893617021,0.24468085106383,0.47872340425531895,0.19148936170212802,0.22340425531914898,0.10638297872340399
337,28,-1,-1,-1,-1,-1,4.5,110.0,50.879059000000005,4.699330000000001,4.5,4.5,4.0,3.5,1,-1,-1,14.0,32.0,14.0,5.0,36.0,21.0,25.0,35.0,29.0,63.0,35.0,9.0,0.0,3.0,,,,0.572727272727273,0.31818181818181795,0.0818181818181818,0.0,0.0272727272727273,0.12727272727272698,0.290909090909091,0.12727272727272698,0.0454545454545455,0.327272727272727,0.190909090909091,0.22727272727272702,0.31818181818181795,0.26363636363636395
338,388,-1,-1,-1,-1,-1,,,50.880691999999996,4.69304,,,,,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,250,-1,-1,-1,-1,-1,3.5,65.0,50.879669,4.7001599999999994,3.5,3.5,3.5,2.5,0,-1,-1,7.0,4.0,2.0,2.0,7.0,6.0,4.0,6.0,6.0,2.0,11.0,5.0,1.0,3.0,,,,0.0307692307692308,0.16923076923076902,0.0769230769230769,0.0153846153846154,0.0461538461538462,0.10769230769230802,0.0615384615384615,0.0307692307692308,0.0307692307692308,0.10769230769230802,0.0923076923076923,0.0615384615384615,0.0923076923076923,0.0923076923076923
340,94,-1,-1,-1,-1,-1,4.0,92.0,50.880402000000004,4.6997,4.0,4.0,4.0,4.0,0,-1,-1,7.0,8.0,1.0,3.0,2.0,10.0,4.0,7.0,5.0,7.0,14.0,2.0,3.0,0.0,,,,0.0760869565217391,0.152173913043478,0.0217391304347826,0.0326086956521739,0.0,0.0760869565217391,0.0869565217391304,0.0108695652173913,0.0326086956521739,0.0217391304347826,0.10869565217391301,0.0434782608695652,0.0760869565217391,0.0543478260869565
341,70,-1,-1,-1,-1,-1,4.0,229.0,50.875587,4.708639,4.0,4.0,4.0,,0,-1,-1,8.0,19.0,1.0,6.0,32.0,19.0,22.0,19.0,17.0,44.0,19.0,12.0,1.0,1.0,,,,0.19213973799126602,0.0829694323144105,0.0524017467248908,0.00436681222707424,0.00436681222707424,0.0349344978165939,0.0829694323144105,0.00436681222707424,0.0262008733624454,0.139737991266376,0.0829694323144105,0.0960698689956332,0.0829694323144105,0.07423580786026202
342,292,-1,-1,-1,-1,-1,3.5,21.0,50.88142,4.71401,4.0,4.0,4.0,3.5,0,-1,-1,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,0.0,,,,0.0476190476190476,0.14285714285714302,0.0952380952380952,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.19047619047619,0.0
343,134,-1,-1,-1,-1,-1,4.0,41.0,50.897701,4.82918,4.0,4.5,4.0,4.0,0,-1,-1,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,,,,0.024390243902439,0.0487804878048781,0.0,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.0,0.024390243902439,0.024390243902439,0.0487804878048781,0.0487804878048781,0.024390243902439,0.0
344,281,-1,-1,-1,-1,-1,3.5,15.0,50.878521,4.69946,,,,,0,-1,-1,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,0.0,0.133333333333333,0.0666666666666667,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0.133333333333333,0.133333333333333,0.133333333333333,0.0,0.0
345,224,-1,-1,-1,-1,-1,4.5,7.0,50.883888,4.71922,,,,,0,-1,-1,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,,,,0.857142857142857,0.0,0.14285714285714302,0.0,0.0,0.14285714285714302,0.28571428571428603,0.0,0.0,0.28571428571428603,0.28571428571428603,0.14285714285714302,0.28571428571428603,0.28571428571428603
346,353,-1,-1,-1,-1,-1,3.0,2.0,50.884547999999995,4.73163,,,,,0,-1,-1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0
347,167,-1,-1,-1,-1,-1,3.5,89.0,50.878334,4.7016,3.5,3.5,3.5,3.0,0,-1,-1,21.0,32.0,6.0,3.0,23.0,19.0,36.0,17.0,17.0,12.0,43.0,20.0,8.0,6.0,,,,0.134831460674157,0.48314606741572996,0.22471910112359503,0.0898876404494382,0.0674157303370786,0.235955056179775,0.35955056179775297,0.0674157303370786,0.0337078651685393,0.258426966292135,0.213483146067416,0.404494382022472,0.19101123595505604,0.19101123595505604
348,308,-1,-1,-1,-1,-1,3.5,10.0,50.878368,4.69931,4.0,,3.5,,0,-1,-1,3.0,3.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,0.0,,,,0.2,0.3,0.4,0.1,0.0,0.3,0.3,0.0,0.1,0.3,0.4,0.2,0.2,0.2
349,341,-1,-1,-1,-1,-1,3.0,13.0,50.878341999999996,4.70038,3.0,3.5,4.0,,0,-1,-1,1.0,3.0,5.0,0.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,3.0,,,,0.23076923076923103,0.307692307692308,0.0769230769230769,0.153846153846154,0.23076923076923103,0.0769230769230769,0.23076923076923103,0.384615384615385,0.0,0.307692307692308,0.153846153846154,0.23076923076923103,0.384615384615385,0.23076923076923103
350,269,-1,-1,-1,-1,-1,3.5,15.0,50.87925,4.70456,3.5,4.0,3.5,,0,-1,-1,4.0,6.0,2.0,0.0,2.0,4.0,2.0,6.0,3.0,2.0,8.0,3.0,2.0,0.0,,,,0.133333333333333,0.5333333333333329,0.2,0.133333333333333,0.0,0.266666666666667,0.4,0.133333333333333,0.0,0.133333333333333,0.266666666666667,0.133333333333333,0.4,0.2
351,79,-1,-1,-1,-1,-1,4.0,183.0,50.87846,4.701562,4.0,3.5,4.0,4.0,1,-1,-1,32.0,62.0,5.0,9.0,53.0,41.0,55.0,31.0,56.0,62.0,69.0,33.0,11.0,8.0,,,,0.33879781420765004,0.377049180327869,0.18032786885245897,0.0601092896174863,0.0437158469945355,0.17486338797814202,0.33879781420765004,0.0273224043715847,0.0491803278688525,0.289617486338798,0.224043715846995,0.300546448087432,0.16939890710382502,0.306010928961749
352,123,-1,-1,-1,-1,-1,4.5,25.0,50.878822,4.703024,4.5,4.5,4.5,,0,-1,-1,4.0,5.0,7.0,2.0,7.0,11.0,6.0,4.0,4.0,13.0,11.0,0.0,1.0,0.0,,,,0.52,0.44,0.0,0.04,0.0,0.16,0.2,0.28,0.08,0.28,0.44,0.24,0.16,0.16
353,267,-1,-1,-1,-1,-1,5.0,4.0,50.877399,4.714180000000001,,,,,0,-1,-1,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,,,,0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.5
354,126,-1,-1,-1,-1,-1,4.0,121.0,50.878966999999996,4.702807,4.0,4.0,3.5,,0,-1,-1,22.0,34.0,3.0,12.0,42.0,35.0,43.0,22.0,21.0,43.0,41.0,17.0,12.0,8.0,,,,0.35537190082644604,0.338842975206612,0.140495867768595,0.0991735537190083,0.0661157024793388,0.18181818181818202,0.28099173553719,0.0247933884297521,0.0991735537190083,0.347107438016529,0.289256198347107,0.35537190082644604,0.18181818181818202,0.17355371900826402
355,150,-1,-1,-1,-1,-1,3.5,275.0,50.877583,4.700558,3.5,3.5,4.0,3.5,0,-1,-1,34.0,69.0,20.0,6.0,123.0,60.0,72.0,59.0,84.0,99.0,70.0,39.0,28.0,39.0,,,,0.36,0.25454545454545496,0.141818181818182,0.10181818181818199,0.141818181818182,0.123636363636364,0.250909090909091,0.0727272727272727,0.0218181818181818,0.44727272727272704,0.21818181818181798,0.261818181818182,0.21454545454545498,0.305454545454545
356,116,-1,-1,-1,-1,-1,4.0,182.0,50.876652,4.70064,4.5,4.5,4.0,4.0,0,-1,-1,40.0,40.0,16.0,9.0,58.0,46.0,50.0,28.0,58.0,85.0,69.0,16.0,3.0,9.0,,,,0.46703296703296704,0.37912087912087894,0.0879120879120879,0.0164835164835165,0.0494505494505494,0.21978021978022003,0.21978021978022003,0.0879120879120879,0.0494505494505494,0.318681318681319,0.252747252747253,0.274725274725275,0.153846153846154,0.318681318681319
357,297,-1,-1,-1,-1,-1,3.5,9.0,50.878712,4.70466,,,,,0,-1,-1,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,0.0,,,,0.111111111111111,0.444444444444444,0.33333333333333304,0.111111111111111,0.0,0.111111111111111,0.444444444444444,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.444444444444444
358,226,-1,-1,-1,-1,-1,4.0,29.0,50.862282,4.696089,4.0,4.5,4.0,4.5,0,-1,-1,12.0,4.0,2.0,2.0,7.0,3.0,3.0,13.0,10.0,9.0,11.0,5.0,1.0,3.0,,,,0.31034482758620696,0.37931034482758597,0.172413793103448,0.0344827586206897,0.103448275862069,0.413793103448276,0.137931034482759,0.0689655172413793,0.0689655172413793,0.24137931034482799,0.103448275862069,0.103448275862069,0.448275862068966,0.34482758620689696
359,88,-1,-1,-1,-1,-1,3.5,367.0,50.87788,4.70305,4.0,4.0,3.5,4.0,0,-1,-1,66.0,90.0,6.0,69.0,91.0,90.0,105.0,83.0,89.0,96.0,145.0,66.0,32.0,28.0,,,,0.26158038147139,0.39509536784741106,0.17983651226157996,0.0871934604904632,0.0762942779291553,0.17983651226157996,0.24523160762942803,0.0163487738419619,0.188010899182561,0.24795640326975502,0.24523160762942803,0.286103542234332,0.226158038147139,0.242506811989101
