,Unnamed: 0,USER,DataOra,S1Q01,S1Q018_AL,S1Q02,S1Q03,S1Q04,S1Q05,S1Q051_AL,S1Q061,S1Q06_P1,S1Q062,S1Q06_P2,S1Q063,S1Q06_P3,S1Q065,S1Q06_P5,S1Q067,S1Q06_P7,S1Q071,S1Q072,S1Q081,S1Q082,S1Q09_a,S1Q09_b,S2Q01_a_201501,S2Q01_a_201801,S2Q01_a_201502,S2Q01_a_201802,S2Q01_a_201503,S2Q01_a_201803,S2Q01_a_201504,S2Q01_a_201804,S2Q01_a_201505,S2Q01_a_201805,S2Q01_a_201506,S2Q01_a_201806,S2Q01_a_201507,S2Q01_a_201807,S2Q01_a_201508,S2Q01_a_201808,S2Q01_a_201509,S2Q01_a_201809,S2Q01_a_201510,S2Q01_a_201810,S2Q01_b_201511,S2Q01_b_201811,S2Q01_b_201512,S2Q01_b_201812,S2Q01_b_201513,S2Q01_b_201813,S2Q01_b_201514,S2Q01_b_201814,S2Q01_b_201515,S2Q01_b_201815,S2Q01_b_201516,S2Q01_b_201816,S2Q01_b_201517,S2Q01_b_201817,S2Q01_b_201518,S2Q01_b_201818,S2Q01_b_201519,S2Q01_b_201819,S2Q02_01,S2Q02_02,S2Q02_03,S2Q02_04,S2Q02_05,S2Q02_06,S2Q02_07,S2Q02_08,S2Q02_09,S2Q02_10,S2Q02_11,S3Q01_20151,S3Q01_20181,S3Q01_20152,S3Q01_20182,S3Q02_01,S3Q02_02,S3Q02_03,S3Q02_04,S3Q02_05,S3Q02_06,S3Q02_07,S3Q02_08,S3Q02_09,S3Q02_10,S3Q031,S3Q032,S3Q033,S3Q034,S3Q035,S3Q036,S3Q037,S3Q038,S3Q039,S3Q0310,S3Q0311,S3Q0311_AL,S4Q01,S4Q011_AL,S4Q021,S4Q022,S4Q023,S4Q024,S4Q025,S4Q026,S4Q031,S4Q032,S4Q033,S4Q034,S4Q034_AL,S4Q035,S4Q035_AL,S4Q041,S4Q042,S4Q043,S4Q044,S4Q045,S4Q046,S4Q047,S4Q047_AL,S4Q048,S4Q048_AL,S4Q051,S4Q052,S4Q053,S4Q054,S4Q055,S4Q055_AL,S4Q061,S4Q062,S4Q063,S4Q064,S4Q065,S4Q066,S4Q067,S4Q068,S4Q069,S4Q0610,S4Q0611,S4Q0612,S4Q0612_AL,S4Q06_mm,S4Q071,S4Q072,S4Q073,S4Q074,S4Q075,S4Q076,S4Q076_AL,S4Q08,S5Q0101,S5Q0110,S5Q0102,S5Q0103,S5Q0104,S5Q0111,S5Q0105,S5Q0106,S5Q0107,S5Q0109,S5Q0108,S5Q0108_AL,S5Q02,S5Q021_AL,S5Q022_AL,S5Q03,S5Q035_AL,S5Q04,S5Q05_a01,S5Q05_a02,S5Q05_a03,S5Q05_a04,S5Q05_a05,S5Q05_a06,S5Q05_a24,S5Q05_a07,S5Q05_a08,S5Q05_a09,S5Q05_a10,S5Q05_a11,S5Q05_a12,S5Q05_b13,S5Q05_b14,S5Q05_b15,S5Q05_b16,S5Q05_b17,S5Q05_b18,S5Q05_b19,S5Q05_b20,S5Q05_b21,S5Q05_b22,S5Q05_b23_AL,S5Q05_b23,OSSERVAZIONI,TIPOLOGIA_QUE
231,231,P119831,03/21/2019 21:16:47,7,0,BR,Latiano,2014,0,336.9421213,1,10,1,10,2,179.5828297,2,125.9773282,1,10,0,678.6457537,5,95,30000,1,3,3,3,3,5,5,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,4,4,4,4,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,3,3,3,3,4,4,5,5,4,5,3,1,4,4,78.07748911,84.65329721,175.735467,4,36.80782256,6,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,3000,128.095663,95.80344885,48.66056477,58.65470552,100,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,6,corso come guida ambientale escursionistica,0,1,10,165.6927567,189.671157,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,2,0,usa,4,0,4,2,2,2,3,4,5,5,4,4,4,4,4,5,5,5,5,4,5,4,4,4,4,4,0,221.6395572,"in alcuni casi ho messo delle risposte basse perchÃž Ãž un azienda individuale e quindi non investe in crm, non ha dipendenti, top management, etc.",8.66194896
232,232,P119835,03/11/2019 09:32,4,0,TA,Taranto,2007,0,336.9421213,1,15,1,14,2,179.5828297,2,125.9773282,1,22,4,0,85,15,1.28672E+14,2,4,5,4,2,3,5,4,4,5,5,5,5,2,2,5,5,3,3,3,5,3,5,5,5,5,5,5,5,3,2,4,5,4,5,5,5,2,2,4,4,5,5,5,3,4,5,5,5,5,4,4,4,4,5,3,4,5,5,5,5,3,3,5,78.07748911,84.65329721,3,4,36.80782256,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,15000,128.095663,95.80344885,20,40,40,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,1,2,3,212.0578041,191.867707,0,1,153.9813491,3,216.7893176,5,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,2,3,4,64.93560874,107.912886,0,0,1,104.3478388,165.6927567,189.671157,11.64971705,11,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,puglia,0,4,0,3,2,2,2,4,5,2,5,5,4,5,2,2,4,4,4,4,3,5,5,2,3,2,1,0,221.6395572,0,8.66194896
233,233,P119866,03/11/2019 11:41,7,0,BA,Bari,2000,0,336.9421213,1,10,1,10,1,10,1,10,1,200,2,0,15,85,4999,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,78.07748911,2,175.735467,9.395216591,36.80782256,19.469849,9.075586762,160.4412122,9,235.1311812,172.3031003,0,1,1500,128.095663,10,70,20,170.7126313,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,8,etica della comunicazione verso turisti stranieri,1,5.001545558,147.4085156,212.0578041,191.867707,0,1,2,108.8587729,216.7893176,140.3830503,172.0261263,7,9.069076014,173.5967113,146.8982401,132.7621144,0,0,4,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,0,40.66882653,104.3478388,165.6927567,3,11.64971705,147.3843982,5,253.6900359,6.716038257,231.4461684,50.50409332,0,2,0,"stati uniti, canada, australia, europa, sudamerica",2,0,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,4,0,221.6395572,forza PUGLIA !,8.66194896
234,234,P119869,03/06/2019 18:23,7,0,BT,Tricase,2016,0,336.9421213,1,10,1,10,2,179.5828297,2,125.9773282,38.70258053,106.025026,1,678.6457537,85,15,1.28672E+14,1,2,3,2,4,2,5,2,5,2,5,2,4,1,2,2,5,1,1,1,3,1,3,1,5,2,4,2,5,1,2,2,3,2,3,1,1,1,1,4,3,4,5,5,4,4,3,3,4,3,1,4,1,4,5,4,4,5,4,5,4,4,4,5,78.07748911,2,175.735467,9.395216591,36.80782256,19.469849,7,160.4412122,0,235.1311812,172.3031003,0,1,7000,0,0,0,50,50,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,1,153.9813491,3,216.7893176,140.3830503,6,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,3,4,5,107.912886,0,0,1,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Veneto,0,4,0,3,3,3,3,4,5,5,5,5,4,5,4,4,5,5,5,5,4,4,5,4,4,3,2,0,221.6395572,0,8.66194896
235,235,P119906,03/18/2019 11:44:12,4,0,BA,Molfetta,2010,0,336.9421213,1,5,2,-0.953237457,2,179.5828297,2,125.9773282,1,10,8,4,99,1,58039,2,2,4,2,4,1,3,2,4,2,3,2,3,1,4,1,4,2,4,1,2,3,4,3,4,3,4,3,4,2,4,2,4,2,3,2,4,2,3,3,3,3,4,4,3,3,4,4,3,4,3,4,2,4,4,3,4,5,4,5,4,4,3,5,78.07748911,84.65329721,175.735467,9.395216591,5,6,9.075586762,160.4412122,0,235.1311812,172.3031003,0,0,641168.2937,128.095663,95.80344885,48.66056477,58.65470552,170.7126313,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,0,40.66882653,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,6,6.716038257,231.4461684,50.50409332,0,1,Puglia,0,3,0,3,3,3,4,4,5,4,4,4,3,3,3,4,4,4,4,4,4,3,4,3,3,3,3,0,221.6395572,0,8.66194896
236,236,P119907,03/11/2019 21:04,7,0,FG,Manfredonia,2009,0,336.9421213,2,127.7787826,2,-0.953237457,2,179.5828297,2,125.9773282,2,106.025026,7,3,80,20,1.28672E+14,1,4,5,5,5,5,5,4,4,4,5,5,5,3,4,5,5,2,3,2,3,3,3,3,5,4,4,5,5,4,5,5,5,4,4,4,5,3,5,5,3,4,4,5,4,5,5,4,4,5,3,4,3,3,5,4,5,5,4,5,4,3,4,5,78.07748911,2,3,9.395216591,36.80782256,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,1000,128.095663,95.80344885,48.66056477,30,70,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,6,61.28333068,8,173.5967113,146.8982401,11,0,0,230.4481029,216.6214529,2,3,4,64.93560874,107.912886,0,0,1,104.3478388,165.6927567,189.671157,11.64971705,147.3843982,5,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Puglia,0,3,0,3,4,3,5,3,4,5,4,5,4,5,5,3,4,3,4,4,5,5,5,5,5,4,3,0,221.6395572,0,8.66194896
237,237,P119928,03/05/2019 15:35,7,0,LE,Casarano,2000,0,336.9421213,1,30,7.132565819,-0.953237457,1,1,1,20,38.70258053,106.025026,0,0,70,30,1.28672E+14,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,5,5,1,1,4,4,4,4,1,1,1,1,4,2,5,4,4,3,5,4,4,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,78.07748911,84.65329721,3,4,36.80782256,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,5000,0,0,30,20,50,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,2,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,5,6,61.28333068,9.069076014,173.5967113,146.8982401,11,0,0,230.4481029,216.6214529,106.9751012,3,4,5,107.912886,0,0,40.66882653,104.3478388,2,189.671157,11.64971705,147.3843982,5,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Lazio,0,4,0,4,5,5,5,5,5,4,5,5,5,5,4,4,5,2,2,2,2,3,3,4,3,2,4,0,221.6395572,0,8.66194896
238,238,P119934,03/11/2019 10:05,8,servizi turistici,BR,Ostuni,2013,0,336.9421213,1,7,2,0,2,0,2,0,1,7,1,1,60,40,1.28672E+14,1,3,5,3,5,4,5,5,5,3,5,5,5,3,3,3,5,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,3,4,4,5,4,4,4,5,5,5,3,4,3,4,5,5,5,5,5,5,5,5,5,5,78.07748911,2,175.735467,9.395216591,36.80782256,6,9.075586762,160.4412122,0,235.1311812,172.3031003,0,0,641168.2937,128.095663,95.80344885,48.66056477,58.65470552,170.7126313,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,0,1,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,"puglia, lombardia",0,3,0,3,4,4,4,5,5,4,5,4,4,3,3,3,5,4,5,4,4,4,4,4,5,5,3,0,221.6395572,0,8.66194896
239,239,P119939,03/05/2019 15:32,6,0,LE,Casarano,2007,0,336.9421213,1,20,1,20,2,179.5828297,1,50,38.70258053,106.025026,16,3,60,40,1.28672E+14,7,5,5,4,4,3,5,3,5,3,5,3,5,4,5,4,5,1,1,4,4,4,5,3,3,5,5,3,3,3,5,5,5,2,2,1,1,1,1,4,4,2,1,2,2,3,5,1,1,1,3,5,4,5,4,3,5,5,5,5,5,5,5,2,78.07748911,84.65329721,3,9.395216591,5,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,800000,60,95.80344885,20,20,170.7126313,29.74889421,62.74981592,238.997732,115.0316019,4,B&b,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,1,5.001545558,147.4085156,212.0578041,191.867707,0,1,2,108.8587729,216.7893176,5,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,0,40.66882653,104.3478388,2,189.671157,11.64971705,147.3843982,5,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Lombardia,0,4,0,2,2,1,1,3,5,5,5,5,4,5,5,5,3,4,5,4,1,2,2,1,2,2,2,0,221.6395572,0,8.66194896
240,240,P119943,03/05/2019 22:47,8,Guide escursionistiche e turistiche,BA,Bari,2015,0,336.9421213,1,40,1,-0.953237457,2,179.5828297,1,30,38.70258053,106.025026,6,0,95,5,1.28672E+14,1,3,4,4,5,3,4,2,4,3,5,5,5,3,5,3,5,3,3,3,3,4,5,1,1,2,3,5,5,2,2,1,1,1,1,3,5,2,2,5,2,5,1,1,1,3,3,3,3,1,5,5,5,5,5,5,5,5,5,5,3,3,5,5,1,2,175.735467,9.395216591,36.80782256,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,641168.2937,128.095663,95.80344885,20,58.65470552,170.7126313,80,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,1,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,sito web,1,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Puglia,0,1,0,3,3,1,3,3,5,4,5,4,3,3,3,3,3,5,4,4,3,4,3,3,4,2,3,0,221.6395572,0,8.66194896
241,241,P119957,03/21/2019 18:45:36,6,0,BA,Molfetta,2010,0,336.9421213,2,127.7787826,2,-0.953237457,2,179.5828297,2,125.9773282,2,106.025026,1,1,100,82.63363467,1.28672E+14,3,1,5,3,5,4,5,3,5,2,5,3,5,1,1,2,5,2,4,2,3,2,4,2,5,3,5,3,4,1,1,2,4,1,1,1,1,1,1,5,4,4,4,5,4,4,5,3,5,5,2,5,2,5,5,4,5,5,5,5,4,4,4,5,78.07748911,2,175.735467,9.395216591,36.80782256,19.469849,7,160.4412122,0,235.1311812,172.3031003,0,1,15,10,95.80344885,30,40,10,10,1,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,1,2,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,6,61.28333068,8,9,146.8982401,132.7621144,0,0,230.4481029,1,106.9751012,115.4601284,173.247844,5,107.912886,0,nessuno,1,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,puglia,0,3,0,3,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,0,221.6395572,0,8.66194896
242,242,P120000,03/21/2019 18:45:50,7,0,FG,Foggia,2009,0,336.9421213,2,127.7787826,2,-0.953237457,1,30,1,20,2,106.025026,3,678.6457537,99,1,240000,4,3,5,2,4,2,5,3,4,3,3,2,3,1,1,3,5,1,1,1,1,3,4,3,4,4,5,5,5,2,4,2,4,2,3,3,5,1,1,3,4,4,4,3,2,4,5,4,3,3,3,5,3,4,4,4,3,4,4,4,4,3,3,5,78.07748911,84.65329721,175.735467,4,5,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,20000,0,0,100,0,0,0,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,5,strumentazione,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,0,40.66882653,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,6,6.716038257,231.4461684,50.50409332,0,1,puglia,0,4,0,2,3,3,3,4,5,4,5,4,4,4,4,3,4,4,4,4,5,5,5,4,3,3,3,0,221.6395572,0,8.66194896
243,243,P120007,03/15/2019 23:44:06,5,0,BA,Bari,2011,0,336.9421213,1,30,2,-0.953237457,1,10,2,125.9773282,2,106.025026,10,6,100,0,1.28672E+14,2,3,3,3,5,3,5,4,5,3,5,4,5,3,3,3,3,3,3,3,4,2,2,3,4,4,4,3,4,4,4,3,4,3,4,4,4,2,2,3,3,4,4,3,3,3,3,4,3,4,2,2,2,2,4,4,4,4,4,4,3,3,3,3,78.07748911,2,175.735467,9.395216591,36.80782256,19.469849,7,160.4412122,0,235.1311812,172.3031003,0,1,30000,50,20,48.66056477,58.65470552,20,10,1,238.997732,3,4,orto accessibile,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,7,corso sicurezza,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,6,sicurezza,cofinanziamenti per progetti,1,104.3478388,165.6927567,189.671157,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Puglia,0,3,0,1,3,3,3,3,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,221.6395572,0,8.66194896
244,244,P120012,03/18/2019 12:25:10,5,0,FG,Biccari,2014,0,336.9421213,3,-16.45,3,-8.2,2,179.5828297,1,100,2,106.025026,8,7,98,2,1.28672E+14,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5,5,4,4,4,4,4,4,4,4,78.07748911,2,175.735467,4,36.80782256,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,100000,30,5,25,30,10,29.74889421,62.74981592,238.997732,3,4,"BED&TREE, PERCORSO PER ADULTI E PERCOSRO PER BAMBINI",214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,5,0,188.8259389,0,8,utilizzo di prodotti a Km 0,1,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,6,61.28333068,9.069076014,9,10,132.7621144,0,0,1,1,106.9751012,3,173.247844,64.93560874,6,Corsi di specializzazione di operatori addetti al parco,0,40.66882653,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,253.6900359,7,231.4461684,50.50409332,0,1,Puglia,0,4,0,1,4,4,4,5,5,3,4,5,4,4,5,3,5,4,5,5,5,4,4,5,5,5,3,0,221.6395572,0,8.66194896
245,245,P120018,03/18/2019 14:54:08,4,0,BT,Canosa di Puglia,1993,0,336.9421213,1,20,2,-0.953237457,2,179.5828297,1,30,1,106.025026,0,0,63.80126291,82.63363467,1.28672E+14,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,5,4,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,3,1,5,5,3,5,5,5,3,5,4,5,5,5,5,4,5,5,5,5,5,3,5,5,78.07748911,84.65329721,175.735467,4,36.80782256,19.469849,7,160.4412122,0,235.1311812,172.3031003,0,1,50000,50,95.80344885,40,10,170.7126313,29.74889421,1,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,4,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,6,61.28333068,9.069076014,9,10,132.7621144,0,0,4,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,0,40.66882653,104.3478388,165.6927567,189.671157,11.64971705,147.3843982,5,6,6.716038257,231.4461684,50.50409332,0,1,Puglia,0,4,0,3,5,1,5,3,5,3,5,5,5,5,3,3,5,5,5,5,5,5,5,3,5,3,5,0,221.6395572,0,8.66194896
246,246,P120019,03/05/2019 19:23,4,0,BA,Polignano a Mare,2010,0,336.9421213,1,20,1,20,1,20,1,100,1,30,6,2,60,40,1.28672E+14,1,3,4,3,4,3,4,3,4,3,4,3,5,2,5,2,5,2,3,2,3,3,5,3,4,3,5,4,5,3,5,4,5,4,5,5,5,4,5,4,5,5,4,4,4,4,5,4,4,5,3,3,3,4,5,2,4,5,5,5,5,4,5,5,78.07748911,2,175.735467,9.395216591,36.80782256,19.469849,7,160.4412122,0,235.1311812,172.3031003,0,1,1500000,1.5,95.80344885,48.66056477,2.5,170.7126313,96,1,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,6,61.28333068,9.069076014,173.5967113,10,132.7621144,0,0,4,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,acquisto di opere d'arte per incremento collezione museo,40.66882653,104.3478388,165.6927567,189.671157,4,147.3843982,73.74757201,253.6900359,6.716038257,9,50.50409332,0,1,"Puglia, Lombardia, Lazio",0,4,0,3,4,5,5,4,5,5,5,5,4,3,3,3,4,4,5,4,4,4,4,4,4,3,3,0,221.6395572,0,8.66194896
247,247,P120025,03/05/2019 16:43,4,0,BA,Altamura,2016,0,336.9421213,2,127.7787826,2,-0.953237457,2,179.5828297,2,125.9773282,38.70258053,106.025026,2,678.6457537,50,50,8000,1,5,5,5,5,4,4,3,3,3,3,4,4,4,4,4,4,2,2,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,3,3,2,2,3,3,3,3,3,3,3,3,3,5,5,2,2,2,2,5,5,5,5,3,3,3,3,2,2,1,84.65329721,175.735467,4,36.80782256,19.469849,9.075586762,160.4412122,0,235.1311812,172.3031003,0,1,50000,50,20,10,10,10,29.74889421,1,2,115.0316019,160.548363,0,214.7400769,0,1,173.2292263,5.924985374,95.77928309,44.37061779,0,7,Corso primo soccorso e antincendio,111.4056155,0,206.1644736,2,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,6,61.28333068,9.069076014,173.5967113,10,11,0,0,2,216.6214529,2,3,173.247844,64.93560874,107.912886,0,0,1,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Puglia,0,3,0,3,1,3,2,2,2,1,3,3,4,3,2,2,2,3,3,5,4,3,3,2,2,1,2,0,221.6395572,0,8.66194896
248,248,P120027,03/11/2019 10:46,4,0,LE,Nard?,2017,0,336.9421213,3,-92,7.132565819,-0.953237457,3,-50,3,-25,3,-31,2,678.6457537,63.80126291,82.63363467,1.28672E+14,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,3,2,5,3,3,4,4,4,4,3,3,3,3,3,3,5,4,5,5,4,5,5,4,4,5,78.07748911,84.65329721,175.735467,9.395216591,36.80782256,6,9.075586762,160.4412122,0,235.1311812,172.3031003,0,0,641168.2937,128.095663,95.80344885,48.66056477,58.65470552,170.7126313,29.74889421,62.74981592,238.997732,115.0316019,160.548363,0,214.7400769,0,80.53574506,173.2292263,5.924985374,95.77928309,44.37061779,0,188.8259389,0,111.4056155,0,206.1644736,5.001545558,147.4085156,212.0578041,191.867707,0,48.83371914,153.9813491,108.8587729,216.7893176,140.3830503,172.0261263,61.28333068,9.069076014,173.5967113,146.8982401,132.7621144,0,0,230.4481029,216.6214529,106.9751012,115.4601284,173.247844,64.93560874,107.912886,0,0,1,104.3478388,165.6927567,3,11.64971705,147.3843982,73.74757201,253.6900359,6.716038257,231.4461684,50.50409332,0,1,Puglia,0,2,0,3,2,3,4,5,5,3,4,4,4,4,5,4,5,4,4,4,5,5,5,4,4,3,3,0,221.6395572,0,8.66194896
